# Annotation file generated by Gemma
# Generated 06/30/2022
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000151694	ADAM17	ADAM metallopeptidase domain 17	GO:0002467|GO:0030335|GO:0007155|GO:0009410|GO:0035624|GO:0043536|GO:0071403|GO:0001934|GO:0006508|GO:0006509|GO:0050830|GO:0001666|GO:1900087|GO:0048870|GO:0007173|GO:0033077|GO:0002446|GO:0007219|GO:0033627|GO:0030512|GO:0030511|GO:0010820|GO:0045737|GO:0042987|GO:0016485|GO:0033025|GO:0032496|GO:0030307|GO:0032722|GO:0002690|GO:0045741|GO:0048536|GO:0007220|GO:1905564|GO:0008284|GO:1903265|GO:0035313|GO:0120163|GO:0030183	157114	6868
ENSG00000264525	MIR4778	microRNA 4778		8625246	100616464
ENSG00000153563	CD8A	CD8a molecule	GO:0002456|GO:0045065|GO:0050852|GO:0006955|GO:0002250|GO:0007169|GO:0007166|GO:0042110|GO:0019882	20251	925
ENSG00000233392	UICLM	up-regulated in colorectal cancer liver metastasis		406301	200772
ENSG00000207794	MIR451A	microRNA 451a	GO:0030336|GO:0051898|GO:0043065|GO:1904754|GO:0010629|GO:1905700|GO:2000134|GO:0032410|GO:0035470|GO:0035195	446394	574411
ENSG00000070759	TESK2	testis associated actin remodelling kinase 2	GO:0048041|GO:0006468|GO:0007283|GO:0018108|GO:0030036	214598	10420
ENSG00000212901	KRTAP3-1	keratin associated protein 3-1		353493	83896
ENSG00000237036	ZEB1-AS1	ZEB1 antisense RNA 1		409568	220930
ENSG00000167377	ZNF23	zinc finger protein 23	GO:0006357	170541	7571
ENSG00000249383	LINC02071	long intergenic non-protein coding RNA 2071		8800457	101927274
ENSG00000265329	MIR4758	microRNA 4758		8624997	100616340
ENSG00000175946	KLHL38	kelch like family member 38		425428	340359
ENSG00000173404	INSM1	INSM transcriptional repressor 1	GO:0000122|GO:0003358|GO:0003310|GO:0030335|GO:0060290|GO:0010468|GO:0042421|GO:0045597|GO:0043254|GO:0008285|GO:0061104|GO:0010564|GO:0061549|GO:0001933|GO:0003323|GO:0007049|GO:0051726|GO:0008283|GO:0030182|GO:0016477|GO:2000179|GO:0003309	79162	3642
ENSG00000126602	TRAP1	TNF receptor associated protein 1	GO:1901856|GO:0006457|GO:1903427|GO:1903751|GO:0061077|GO:0009386	208726	10131
ENSG00000170919	TPT1-AS1	TPT1 antisense RNA 1		3892413	100190939
ENSG00000200632	SNORD113-7	small nucleolar RNA, C/D box 113-7	GO:0006396	474191	767567
ENSG00000226097	LOC101927769	uncharacterized LOC101927769		8799855	101927769
ENSG00000124214	STAU1	staufen double-stranded RNA binding protein 1	GO:0099010|GO:0045070|GO:0007281|GO:0034599|GO:0046726|GO:0098964|GO:0035418|GO:0008298|GO:1900273	155650	6780
ENSG00000127995	CASD1	CAS1 domain containing 1	GO:0005975	329647	64921
ENSG00000212900	KRTAP3-2	keratin associated protein 3-2		353504	83897
ENSG00000276203	LOC642929	general transcription factor II, i pseudogene		448154	642929
ENSG00000163825	RTP3	receptor transporter protein 3	GO:0006612|GO:0051205|GO:0001580	350927	83597
ENSG00000158411	MITD1	microtubule interacting and trafficking domain containing 1	GO:0000281|GO:0061952|GO:0032091|GO:0039702|GO:0071985	385761	129531
ENSG00000213373	LINC00671	long intergenic non-protein coding RNA 671		432642	388387
ENSG00000250286	LOC105371824	uncharacterized LOC105371824		9227564	105371824
ENSG00000103194	USP10	ubiquitin specific peptidase 10	GO:0006914|GO:0006511|GO:0006974|GO:0016579|GO:0043124|GO:0019985|GO:0030330|GO:0071347|GO:0010506	190289	9100
ENSG00000106113	CRHR2	corticotropin releasing hormone receptor 2	GO:0060291|GO:0007166|GO:0007188|GO:0009755|GO:0071376	29614	1395
ENSG00000176290	OR4K3	olfactory receptor family 4 subfamily K member 3 (gene/pseudogene)	GO:0050911|GO:0007186	417489	283617
ENSG00000007520	TSR3	TSR3 ribosome maturation factor	GO:0030490|GO:0000154|GO:0000455	377475	115939
ENSG00000263697	MIR3621	microRNA 3621		8568820	100500811
ENSG00000188610	FAM72B	family with sequence similarity 72 member B		459101	653820
ENSG00000138867	GUCD1	guanylyl cyclase domain containing 1		350985	83606
ENSG00000214106	PAXIP1-AS2	PAXIP1 antisense RNA 2		3890974	100132707
ENSG00000172460	PRSS30P	serine protease 30, pseudogene		382115	124221
ENSG00000128050	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	GO:0097294|GO:0044208|GO:0006177|GO:0006189|GO:0009113	218523	10606
ENSG00000118432	CNR1	cannabinoid receptor 1	GO:0045471|GO:0002866|GO:0033602|GO:0031622|GO:0007283|GO:0045759|GO:0033004|GO:0098921|GO:0050796|GO:0051966|GO:0032228|GO:0038171|GO:0007568|GO:0010976|GO:0043065|GO:0035094|GO:0051001|GO:0099703|GO:0019222|GO:0099553|GO:0007613|GO:0007413|GO:0045776|GO:0043278|GO:0045777|GO:0042220|GO:0060135|GO:0060259|GO:0014063|GO:0032496|GO:0019233|GO:0031999|GO:0007189|GO:0007188|GO:0007584|GO:0007187|GO:0042593|GO:0060405	26974	1268
ENSG00000154485	MMP21	matrix metallopeptidase 21	GO:0002244|GO:0060976|GO:0030574|GO:0007368|GO:0030198|GO:0061371|GO:0006508	379848	118856
ENSG00000198142	SOWAHC	sosondowah ankyrin repeat domain family member C		330737	65124
ENSG00000077063	CTTNBP2	cortactin binding protein 2	GO:0007420|GO:1905274|GO:0050807	354051	83992
ENSG00000128881	TTBK2	tau tubulin kinase 2	GO:0021681|GO:1902817|GO:0000226|GO:0030334|GO:0060271|GO:0018105|GO:0021549|GO:1904527|GO:0007224|GO:0007026|GO:0007165|GO:0021935	393001	146057
ENSG00000065150	IPO5	importin 5	GO:0006606|GO:0042307|GO:0045736|GO:0006607|GO:0071230|GO:0006610	83307	3843
ENSG00000065427	KARS1	lysyl-tRNA synthetase 1	GO:0002863|GO:0070371|GO:0002276|GO:0006430|GO:0043032|GO:0045893|GO:0008033|GO:0010165|GO:0015966	80705	3735
ENSG00000211949	IGHV3-23	immunoglobulin heavy variable 3-23	GO:0045087|GO:0006958|GO:0050871|GO:0006955|GO:0006911|GO:0006910|GO:0050853|GO:0042742	262024	28442
ENSG00000286683	LOC112268065	uncharacterized LOC112268065		10371255	112268065
ENSG00000167232	ZNF91	zinc finger protein 91	GO:0006357|GO:0045892|GO:0045944|GO:0070895	171131	7644
ENSG00000145451	GLRA3	glycine receptor alpha 3	GO:0007218|GO:1902476|GO:0060012|GO:0060079|GO:0042391|GO:0050877|GO:0043200|GO:0007268|GO:0007165|GO:0034220|GO:0051260	174523	8001
ENSG00000198358	LOC101928372	uncharacterized LOC101928372		8797804	101928372
ENSG00000247796	MOCS2-DT	MOCS2 divergent transcript		414779	257396
ENSG00000203737	GPR52	G protein-coupled receptor 52	GO:0009584|GO:0071482|GO:0007626|GO:0009410|GO:0007602|GO:0007186	193269	9293
ENSG00000007341	ST7L	suppression of tumorigenicity 7 like	GO:0030308	289695	54879
ENSG00000205581	HMGN1	high mobility group nucleosome binding domain 1	GO:0010224|GO:0000720|GO:0010225|GO:0006357|GO:0006325|GO:0050678|GO:1901666|GO:0032786|GO:0040034|GO:0006283|GO:0048597	70554	3150
ENSG00000175324	LSM1	LSM1 homolog, mRNA degradation associated	GO:0071044|GO:0000375|GO:0016070|GO:0000290|GO:0006397|GO:0045665|GO:0019827|GO:0030182|GO:0008380	260380	27257
ENSG00000139579	NABP2	nucleic acid binding protein 2	GO:0051972|GO:0006974|GO:1904355|GO:0006281|GO:0007093|GO:0010212|GO:0000724|GO:0070200|GO:0044818	332500	79035
ENSG00000265421	MIR4459	microRNA 4459		8624785	100616233
ENSG00000057757	PITHD1	PITH domain containing 1	GO:0061136|GO:0061956|GO:0045654|GO:0045893|GO:0007341|GO:0007286	312392	57095
ENSG00000276610	SNORD64	small nucleolar RNA, C/D box 64	GO:0006396	427583	347686
ENSG00000204392	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated	GO:0000398|GO:0000244|GO:0006402	319533	57819
ENSG00000207589	MIR508	microRNA 508	GO:1905700|GO:0032410|GO:0043433|GO:0035195|GO:1901223	446482	574513
ENSG00000223823	LINC01342	long intergenic non-protein coding RNA 1342		412832	254099
ENSG00000165409	TSHR	thyroid stimulating hormone receptor	GO:0008284|GO:1905229|GO:0007190|GO:0009755|GO:0038194|GO:0007267|GO:0007189|GO:0120162|GO:0007166|GO:1904588|GO:0007187|GO:0007186	164486	7253
ENSG00000211964	IGHV3-48	immunoglobulin heavy variable 3-48	GO:0045087|GO:0006958|GO:0006911|GO:0006955|GO:0050871|GO:0006910|GO:0050853|GO:0042742	261994	28424
ENSG00000255538	OR10V2P	olfactory receptor family 10 subfamily V member 2 pseudogene		347268	81343
ENSG00000188626	GOLGA8M	golgin A8 family member M	GO:0051225|GO:0007030	459030	653720
ENSG00000257327	LOC102723501	uncharacterized LOC102723501		9002556	102723501
ENSG00000181284	TMEM102	transmembrane protein 102	GO:0050730|GO:1901028|GO:0042981|GO:0010820|GO:0045785|GO:0007165|GO:2000406|GO:0034097|GO:0006915	418764	284114
ENSG00000269019	HOMER3-AS1	HOMER3 antisense RNA 1		9006156	102724360
ENSG00000074527	NTN4	netrin 4	GO:0016477|GO:0034446|GO:0060668|GO:0009887|GO:0070831|GO:0009888|GO:0016322	321136	59277
ENSG00000158077	NLRP14	NLR family pyrin domain containing 14	GO:0007283|GO:0050727|GO:0030154	423646	338323
ENSG00000264744	MIR3689C	microRNA 3689c		8624983	100616333
ENSG00000197168	NEK5	NIMA related kinase 5	GO:0006468	426035	341676
ENSG00000175348	TMEM9B	TMEM9 domain family member B	GO:0043123	309183	56674
ENSG00000125551	PLGLB2	plasminogen like B2	GO:0043553|GO:0014067	127127	5342
ENSG00000198771	RCSD1	RCSD domain containing 1	GO:0003009|GO:0071474	370453	92241
ENSG00000203837	PNLIPRP3	pancreatic lipase related protein 3	GO:0016042	380074	119548
ENSG00000228265	RALY-AS1	RALY antisense RNA 1		8801274	101926888
ENSG00000257225	LOC102723735	uncharacterized LOC102723735		9003482	102723735
ENSG00000283992	SLURP2	secreted LY6/PLAUR domain containing 2	GO:2000272|GO:0099601|GO:0095500	10179024	432355
ENSG00000187116	LILRA5	leukocyte immunoglobulin like receptor A5	GO:0045087|GO:0050867|GO:0032755|GO:0032733|GO:0043410|GO:0061098|GO:0051928|GO:0050729|GO:0032731|GO:0032696|GO:0032695|GO:0032760|GO:0019221	429045	353514
ENSG00000131013	PPIL4	peptidylprolyl isomerase like 4	GO:0000413|GO:1901407	364002	85313
ENSG00000197165	SULT1A2	sulfotransferase family 1A member 2	GO:0050427|GO:0051923|GO:0008202|GO:0006584|GO:0006068|GO:0018958|GO:0009309|GO:0006805	156015	6799
ENSG00000186509	OR9Q1	olfactory receptor family 9 subfamily Q member 1	GO:0050911|GO:0007186|GO:0007608	409005	219956
ENSG00000079435	LIPE	lipase E, hormone sensitive type	GO:0046340|GO:0006468|GO:0008203|GO:0042572|GO:0046485|GO:0019433|GO:0016042	86127	3991
ENSG00000156795	NTAQ1	N-terminal glutamine amidase 1	GO:0036211	293306	55093
ENSG00000221821	C6orf226	chromosome 6 open reading frame 226		443354	441150
ENSG00000268865	LOC101060047	uncharacterized LOC101060047		8779744	101060047
ENSG00000252778	LOC124900315	small Cajal body-specific RNA 20		10578597	124900315
ENSG00000264865	MIR4522	microRNA 4522		8624871	100616277
ENSG00000107771	CCSER2	coiled-coil serine rich protein 2	GO:0001578	284805	54462
ENSG00000100577	GSTZ1	glutathione S-transferase zeta 1	GO:0006749|GO:0006559|GO:0006572|GO:0098869	58331	2954
ENSG00000142619	PADI3	peptidyl arginine deiminase 3		281002	51702
ENSG00000211640	IGLV6-57	immunoglobulin lambda variable 6-57	GO:0006955|GO:0002377|GO:0002250	262559	28778
ENSG00000059122	FLYWCH1	FLYWCH-type zinc finger 1		356500	84256
ENSG00000237742	HEY2-AS1	HEY2 antisense RNA 1		9255058	105377986
ENSG00000266255	MIR4475	microRNA 4475		8624895	100616289
ENSG00000180879	SSR4	signal sequence receptor subunit 4		155062	6748
ENSG00000175182	FAM131A	family with sequence similarity 131 member A		386741	131408
ENSG00000114124	GRK7	G protein-coupled receptor kinase 7	GO:0022400|GO:0007601|GO:0006468|GO:0046777|GO:0007165|GO:0009966	386976	131890
ENSG00000229414	KCNQ1-AS1	KCNQ1 antisense RNA 1		423885	338653
ENSG00000112531	QKI	QKI, KH domain containing RNA binding	GO:0048024|GO:0051028|GO:0006417|GO:0042552|GO:0001570|GO:0006397|GO:0010628|GO:0007286|GO:0042759|GO:0008380|GO:0035886	195717	9444
ENSG00000280870	MIR325HG	MIR325 host gene		8798443	101928469
ENSG00000146247	PHIP	pleckstrin homology domain interacting protein	GO:0006357|GO:2001237|GO:0045840|GO:0045893|GO:0008286|GO:0007010|GO:0043066|GO:0008284|GO:0008360|GO:0043568|GO:0045944|GO:0022604|GO:0001932	292289	55023
ENSG00000163071	SPATA18	spermatogenesis associated 18	GO:0035694|GO:0035695|GO:0006974	387274	132671
ENSG00000283857	MIR1247	microRNA 1247		8101793	100302145
ENSG00000259134	LINC00924	long intergenic non-protein coding RNA 924		392867	145820
ENSG00000142910	TINAGL1	tubulointerstitial nephritis antigen like 1	GO:0006508|GO:0016197	324872	64129
ENSG00000288598	LOC105370174	uncharacterized LOC105370174		9219926	105370174
ENSG00000121691	CAT	catalase	GO:0045471|GO:0071363|GO:0008203|GO:0046686|GO:0009650|GO:0009410|GO:0009060|GO:0010288|GO:0032355|GO:0001657|GO:0001666|GO:0032868|GO:0007568|GO:0043066|GO:0033591|GO:0080184|GO:0014854|GO:0070542|GO:0033197|GO:0000302|GO:0006641|GO:0042542|GO:0014068|GO:0014823|GO:0051092|GO:0042744|GO:0055093|GO:0033189|GO:0061692|GO:0009642|GO:0020027|GO:0032088|GO:0001649|GO:0010193|GO:0051781	18816	847
ENSG00000114978	MOB1A	MOB kinase activator 1A	GO:0035329|GO:0007165|GO:0032147|GO:0001934	295810	55233
ENSG00000160838	LRRC71	leucine rich repeat containing 71		395611	149499
ENSG00000250427	LINC02148	long intergenic non-protein coding RNA 2148		8569906	100505811
ENSG00000240045	STRIT1	small transmembrane regulator of ion transport 1	GO:0031449|GO:1902082|GO:1901894|GO:0050790	8574401	100507537
ENSG00000180176	TH	tyrosine hydroxylase	GO:0071363|GO:0045471|GO:0045472|GO:0001975|GO:0031667|GO:0006665|GO:0035900|GO:0035902|GO:0006585|GO:0046684|GO:0010043|GO:0009651|GO:0009653|GO:0018963|GO:0009414|GO:0009416|GO:0021987|GO:0032355|GO:0071287|GO:0003007|GO:0048596|GO:0001666|GO:0007605|GO:0007601|GO:0051602|GO:0008016|GO:0006631|GO:0010259|GO:0042136|GO:0042416|GO:0042418|GO:0042214|GO:0071316|GO:0071312|GO:0035176|GO:0033076|GO:0051412|GO:0007617|GO:0007613|GO:0007612|GO:0043434|GO:0042421|GO:0042462|GO:0043473|GO:0014823|GO:0042745|GO:0009635|GO:0032496|GO:0071466|GO:0007507|GO:0052314|GO:0001963|GO:0007626|GO:1990384|GO:0016137|GO:0015842|GO:0009887|GO:0042755|GO:0071333	160560	7054
ENSG00000170473	PYM1	PYM homolog 1, exon junction complex associated factor	GO:0045727|GO:1903259|GO:0000184	357317	84305
ENSG00000224101	ELMO1-AS1	ELMO1 antisense RNA 1		8721895	100861514
ENSG00000111732	AICDA	activation induced cytidine deaminase	GO:0045190|GO:0010529|GO:0080111|GO:0033262|GO:0009972|GO:0016445|GO:0042742|GO:0016446|GO:0071222|GO:0070383|GO:0051607|GO:0006397|GO:0016554|GO:0045869|GO:0090310|GO:0030183	314710	57379
ENSG00000266729	DSG1-AS1	DSG1 antisense RNA 1		8799793	101927718
ENSG00000266139	MIR4435-2	microRNA 4435-2		8624999	100616341
ENSG00000254123	LINC02839	long intergenic non-protein coding RNA 2839		9246337	105375929
ENSG00000100034	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F	GO:0051894|GO:0050921|GO:0006469|GO:0030335|GO:0097193|GO:0010628|GO:0044387|GO:0045892|GO:2000048|GO:0071466|GO:0051496|GO:0070262|GO:0043280|GO:0051224|GO:0010811|GO:0010634|GO:0006470|GO:0045927|GO:0035970|GO:0033137|GO:0032880	199761	9647
ENSG00000176299	OR4M1	olfactory receptor family 4 subfamily M member 1	GO:0050911|GO:0007186	444130	441670
ENSG00000162599	NFIA	nuclear factor I A	GO:0006357|GO:0006355|GO:0060074|GO:0006260|GO:0045944|GO:0019079|GO:0072189	116210	4774
ENSG00000186575	NF2	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor	GO:0000165|GO:0030336|GO:0006469|GO:0033689|GO:0072091|GO:0007398|GO:0045597|GO:0008285|GO:0033687|GO:0042532|GO:0051726|GO:0014013|GO:0070306|GO:0001707|GO:0014010|GO:0035330|GO:0031647|GO:0001953|GO:0042981|GO:0046426|GO:0045216|GO:0010626|GO:1900180|GO:0021766|GO:0030036|GO:0051496|GO:0042475|GO:0043409|GO:2000177|GO:0022408	116071	4771
ENSG00000144821	MYH15	myosin heavy chain 15		234545	22989
ENSG00000182645	CCDC172	coiled-coil domain containing 172		429491	374355
ENSG00000258910	LINC01956	long intergenic non-protein coding RNA 1956		9667774	107985816
ENSG00000143603	KCNN3	potassium calcium-activated channel subfamily N member 3	GO:0071805|GO:0006811	81612	3782
ENSG00000105520	PLPPR2	phospholipid phosphatase related 2	GO:0046839|GO:0006644|GO:0007165	327875	64748
ENSG00000151353	TMEM18	transmembrane protein 18	GO:0016477	385874	129787
ENSG00000207291	RNU6-30P	RNA, U6 small nuclear 30, pseudogene		8722668	100873747
ENSG00000242261					
ENSG00000229274	LINC02829	long intergenic non-protein coding RNA 2829		9242040	105375009
ENSG00000203815	LOC644634	uncharacterized LOC644634		450341	644634
ENSG00000283674	LOC729732	uncharacterized LOC729732		466200	729732
ENSG00000286021	LINC02822	long intergenic non-protein coding RNA 2822		9008098	102724834
ENSG00000136826	KLF4	Kruppel like factor 4	GO:0032717|GO:0071363|GO:0000122|GO:1990830|GO:0002067|GO:0060070|GO:1904998|GO:1904798|GO:1902895|GO:0008285|GO:0045595|GO:1903672|GO:2000342|GO:0002357|GO:0051247|GO:0090051|GO:0006357|GO:0045444|GO:0048679|GO:0019827|GO:0120222|GO:0061436|GO:0035019|GO:0051973|GO:0006366|GO:0050728|GO:0046985|GO:0010628|GO:0045893|GO:0010629|GO:0043154|GO:0045892|GO:0016525|GO:0035166|GO:0034115|GO:0009913|GO:0032526|GO:0007500|GO:0048730|GO:0060761|GO:2000134|GO:0045429|GO:0045944|GO:0071499|GO:0031077|GO:0032088	193488	9314
ENSG00000232749	LOC105376111	uncharacterized LOC105376111		9247158	105376111
ENSG00000136935	GOLGA1	golgin A1		55471	2800
ENSG00000070526	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	GO:0009312|GO:0006486|GO:0097503	304070	55808
ENSG00000188171	ZNF626	zinc finger protein 626	GO:0006357|GO:0006355	405571	199777
ENSG00000127586	CHTF18	chromosome transmission fidelity factor 18	GO:0032508|GO:0007049|GO:1900264|GO:0006260	323358	63922
ENSG00000204086	RPA4	replication protein A4	GO:0000077|GO:0006289|GO:0006270|GO:0006281|GO:0006260|GO:0033260|GO:0000724	266350	29935
ENSG00000115128	SF3B6	splicing factor 3b subunit 6	GO:0000398|GO:1903241|GO:0001825	280213	51639
ENSG00000153832	FBXO36	F-box protein 36		386538	130888
ENSG00000142748	FCN3	ficolin 3	GO:0006956|GO:0002752|GO:0051607|GO:1902679|GO:0043654|GO:1903028|GO:0046597|GO:0001867|GO:0006508	180316	8547
ENSG00000247199	LOC124901185	uncharacterized LOC124901185		10580985	124901185
ENSG00000265321	MIR4263	microRNA 4263		8506592	100422965
ENSG00000110801	PSMD9	proteasome 26S subunit, non-ATPase 9	GO:0006511|GO:0046676|GO:0045893|GO:0032024|GO:0070682	134522	5715
ENSG00000136048	DRAM1	DNA damage regulated autophagy modulator 1	GO:0006914|GO:0006915|GO:0010506	297563	55332
ENSG00000283210	MIR1322	microRNA 1322		8101809	100302166
ENSG00000283200	MIR1206	microRNA 1206		8101812	100302170
ENSG00000232453	LINC02777	long intergenic non-protein coding RNA 2777		9258418	105378753
ENSG00000129116	PALLD	palladin, cytoskeletal associated protein	GO:0070593|GO:0003334|GO:0007411|GO:0007156|GO:0007010|GO:0030036|GO:0003382|GO:0016477	235141	23022
ENSG00000211899	IGHM	immunoglobulin heavy constant mu	GO:0050829|GO:0042742|GO:0019731|GO:0045087|GO:0006958|GO:0050871|GO:0006911|GO:0006910|GO:0050853|GO:0002250	76787	3507
ENSG00000100249	C22orf31	chromosome 22 open reading frame 31		247343	25770
ENSG00000166105	GLB1L3	galactosidase beta 1 like 3	GO:0005975	373957	112937
ENSG00000237021	LOC100506496	uncharacterized LOC100506496		8571548	100506496
ENSG00000104907	TRMT1	tRNA methyltransferase 1	GO:0002940|GO:0006400	300195	55621
ENSG00000212552	SNORD91B	small nucleolar RNA, C/D box 91B	GO:0006396	459922	692208
ENSG00000276733	MIR7158	microRNA 7158		9010121	102465693
ENSG00000100211	CBY1	chibby family member 1, beta catenin antagonist	GO:0051289|GO:0090090|GO:0055007|GO:0033504|GO:0060070|GO:0008104|GO:0045444|GO:0060271|GO:0045892|GO:0030178	247416	25776
ENSG00000249808	LINC01377	long intergenic non-protein coding RNA 1377		9001541	102467074
ENSG00000137601	NEK1	NIMA related kinase 1	GO:0051301|GO:0006468|GO:0007049|GO:0060271|GO:0018108	115762	4750
ENSG00000138759	FRAS1	Fraser extracellular matrix complex subunit 1	GO:0003338|GO:0030326|GO:0043588|GO:0007154|GO:0060021|GO:0009653|GO:0002009|GO:0015031	343040	80144
ENSG00000188511	MIR3667HG	MIR3667 host gene		428238	348645
ENSG00000211892	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)	GO:0006958|GO:0045087|GO:0050871|GO:0006911|GO:0006910|GO:0050853|GO:0002250|GO:0042742	76775	3503
ENSG00000138658	ZGRF1	zinc finger GRF-type containing 1	GO:0071932	297806	55345
ENSG00000132139					
ENSG00000266777	SH3GL1P2	SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 2		149079	6459
ENSG00000008197	TFAP2D	transcription factor AP-2 delta	GO:0006357|GO:0048856|GO:0006366|GO:0061379|GO:0043524|GO:0042127|GO:0045944	351829	83741
ENSG00000133048	CHI3L1	chitinase 3 like 1	GO:0051897|GO:0032757|GO:0005975|GO:0051216|GO:0010800|GO:0009612|GO:0034612|GO:0070555|GO:0070374|GO:0006954|GO:0030324|GO:0045766|GO:0006032|GO:0007250|GO:0070741|GO:0071356|GO:0006915	24434	1116
ENSG00000175707	KDF1	keratinocyte differentiation factor 1	GO:0072089|GO:0010839|GO:0003334|GO:0048589|GO:2000647|GO:0043616|GO:0045606|GO:0010482|GO:0061436|GO:0060887|GO:0016331	383847	126695
ENSG00000147383	NSDHL	NAD(P) dependent steroid dehydrogenase-like	GO:0001942|GO:0007224|GO:0008203|GO:0006695|GO:0060716	269335	50814
ENSG00000225050	LOC102724929	uncharacterized LOC102724929		9008509	102724929
ENSG00000216195	MIR941-4	microRNA 941-4		3467311	100126330
ENSG00000258609	LINC-ROR	long intergenic non-protein coding RNA, regulator of reprogramming		8762618	100885779
ENSG00000185262	UBALD2	UBA like domain containing 2		418190	283991
ENSG00000138002	IFT172	intraflagellar transport 172	GO:0048596|GO:0042073|GO:0010839|GO:0007219|GO:0001843|GO:0021522|GO:0008544|GO:0007224|GO:0060271|GO:0007420|GO:0060173|GO:0045880|GO:0060021|GO:0043616|GO:0045879|GO:0035720|GO:1905515|GO:0061525|GO:0060348|GO:0009953|GO:0001947|GO:0016485|GO:0070986|GO:0031122	253746	26160
ENSG00000170382	LRRN2	leucine rich repeat neuronal 2	GO:0007155|GO:0007165	215141	10446
ENSG00000185347	TEDC1	tubulin epsilon and delta complex 1	GO:0045880	417538	283643
