# Annotation file generated by Gemma
# Generated 08/27/2021
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000136492	BRIP1	BRCA1 interacting helicase 1		354039	83990
ENSG00000104889	RNASEH2A	ribonuclease H2 subunit A		216984	10535
ENSG00000100528	CNIH1	cornichon family AMPA receptor auxiliary protein 1		209718	10175
ENSG00000133597	ADCK2	aarF domain containing kinase 2		368359	90956
ENSG00000252499	RNU6-63P	RNA, U6 small nuclear 63, pseudogene		8722708	100873768
ENSG00000090097	PCBP4	poly(rC) binding protein 4		312152	57060
ENSG00000240198	ARHGEF3-AS1	ARHGEF3 antisense RNA 1		8762832	100874200
ENSG00000235423	LOC105370040	uncharacterized LOC105370040		9219269	105370040
ENSG00000132749	TESMIN	testis expressed metallothionein like protein		199448	9633
ENSG00000186652	PRG2	proteoglycan 2, pro eosinophil major basic protein		130842	5553
ENSG00000162747	FCGR3B	Fc fragment of IgG receptor IIIb		46572	2215
ENSG00000267339	LINC00906	long intergenic non-protein coding RNA 906		394587	148145
ENSG00000211451	GNRHR2	gonadotropin releasing hormone receptor 2 (pseudogene)		375801	114814
ENSG00000207622	MIR619	microRNA 619		460049	693204
ENSG00000142102	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase		343281	80162
ENSG00000187601	MAGEH1	MAGE family member H1		263425	28986
ENSG00000109208	SMR3A	submaxillary gland androgen regulated protein 3A		257009	26952
ENSG00000224243	SOX1-OT	SOX1 overlapping transcript		8570337	100505996
ENSG00000200593	SNORD115-33	small nucleolar RNA, C/D box 115-33		3156940	100033807
ENSG00000260081	LOC105373383	uncharacterized LOC105373383		9234638	105373383
ENSG00000203832	NBPF7P	NBPF member 7, pseudogene		426610	343505
ENSG00000145721	LIX1	limb and CNS expressed 1		402865	167410
ENSG00000267777	LINC01791	long intergenic non-protein coding RNA 1791		9667615	107985312
ENSG00000243056	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3		181931	8637
ENSG00000250673	REELD1	reeler domain containing 1		426962	345051
ENSG00000008382	MPND	MPN domain containing		363001	84954
ENSG00000243323	PTPRVP	protein tyrosine phosphatase receptor type V, pseudogene		394986	148713
ENSG00000245598	DACT3-AS1	DACT3 antisense RNA 1		8570553	100506068
ENSG00000232082	RPS6KA2-IT1	RPS6KA2 intronic transcript 1		8762895	100874353
ENSG00000225269	LINC00705	long intergenic non-protein coding RNA 705		423828	338588
ENSG00000153404	PLEKHG4B	pleckstrin homology and RhoGEF domain containing G4B		398402	153478
ENSG00000165637	VDAC2	voltage dependent anion channel 2		167896	7417
ENSG00000125531	FNDC11	fibronectin type III domain containing 11		332327	79025
ENSG00000167774					
ENSG00000133056	PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta		125885	5287
ENSG00000140090	SLC24A4	solute carrier family 24 member 4		381593	123041
ENSG00000165105	RASEF	RAS and EF-hand domain containing		399830	158158
ENSG00000173334	TRIB1	tribbles pseudokinase 1		210553	10221
ENSG00000230457	PA2G4P4	proliferation-associated 2G4 pseudogene 4		453553	647033
ENSG00000274640	SNORD109A	small nucleolar RNA, C/D box 109A		423756	338428
ENSG00000231861	OR5K2	olfactory receptor family 5 subfamily K member 2		440132	402135
ENSG00000140104	CLBA1	clathrin binding box of aftiphilin containing 1		381233	122616
ENSG00000224090	LOC100129175	uncharacterized LOC100129175		3878119	100129175
ENSG00000274183	H2AB1	H2A.B variant histone 1		445425	474382
ENSG00000165349	SLC7A3	solute carrier family 7 member 3		361857	84889
ENSG00000207554	MIR647	microRNA 647		460074	693232
ENSG00000144136	SLC20A1	solute carrier family 20 member 1		151387	6574
ENSG00000151500	THYN1	thymocyte nuclear protein 1		264226	29087
ENSG00000125633	CCDC93	coiled-coil domain containing 93		285722	54520
ENSG00000117906	RCN2	reticulocalbin 2		139448	5955
ENSG00000180440	SERTM1	serine rich and transmembrane domain containing 1		437690	400120
ENSG00000267002	LOC101929767	uncharacterized LOC101929767		8794305	101929767
ENSG00000076344	RGS11	regulator of G protein signaling 11		184761	8786
ENSG00000139263	LRIG3	leucine rich repeats and immunoglobulin like domains 3		380619	121227
ENSG00000160741	CRTC2	CREB regulated transcription coactivator 2		405948	200186
ENSG00000185479	KRT6B	keratin 6B		83495	3854
ENSG00000161911	TREML1	triggering receptor expressed on myeloid cells like 1		425267	340205
ENSG00000120685	PROSER1	proline and serine rich 1		343846	80209
ENSG00000148498	PARD3	par-3 family cell polarity regulator		308278	56288
ENSG00000189143	CLDN4	claudin 4		28819	1364
ENSG00000205653	LOC642316	uncharacterized LOC642316		447472	642316
ENSG00000234912	SNHG20	small nucleolar RNA host gene 20		459413	654434
ENSG00000077274	CAPN6	calpain 6		18090	827
ENSG00000259641	PCAT29	prostate cancer associated transcript 29		9111150	104472713
ENSG00000231607	DLEU2	deleted in lymphocytic leukemia 2		186236	8847
ENSG00000240996	FLJ37201	tigger transposable element derived 2 pseudogene		416248	283011
ENSG00000234717	TMEM212-AS1	TMEM212 antisense RNA 1		8762855	100874219
ENSG00000141503	MINK1	misshapen like kinase 1		268528	50488
ENSG00000256340	ABCC6P1	ATP binding cassette subfamily C member 6 pseudogene 1		458352	653190
ENSG00000228016	RAPGEF4-AS1	RAPGEF4 antisense RNA 1		368652	91149
ENSG00000112851	ERBIN	erbb2 interacting protein		305956	55914
ENSG00000176153	GPX2	glutathione peroxidase 2		56715	2877
ENSG00000255323	LINC01495	long intergenic non-protein coding RNA 1495		9002059	102723378
ENSG00000253051	SNORA31B	small nucleolar RNA, H/ACA box 31B		9672828	109616966
ENSG00000091157	WDR7	WD repeat domain 7		240746	23335
ENSG00000123836	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2		124342	5208
ENSG00000207600	MIR598	microRNA 598		460029	693183
ENSG00000198019	FCGR1B	Fc fragment of IgG receptor Ib		1107554	2210
ENSG00000198157	HMGN5	high mobility group nucleosome binding domain 5		334459	79366
ENSG00000257523	LINC02326	long intergenic non-protein coding RNA 2326		9221101	105370425
ENSG00000280109	PLAC4	placenta enriched 4		404394	191585
ENSG00000241294	IGKV2-24	immunoglobulin kappa variable 2-24		262834	28923
ENSG00000171681	ATF7IP	activating transcription factor 7 interacting protein		302422	55729
ENSG00000207728	MIR449B	microRNA 449b		459973	693123
ENSG00000226835	ARHGAP29-AS1	ARHGAP29 antisense RNA 1		9667290	107985092
ENSG00000206637	SNORA70H	small nucleolar RNA, H/ACA box 70H		9672839	109616993
ENSG00000286981	LOC105378429	uncharacterized LOC105378429		9256820	105378429
ENSG00000121897	LIAS	lipoic acid synthetase		225740	11019
ENSG00000232527	LINC02802	long intergenic non-protein coding RNA 2802		8766816	100996732
ENSG00000265850	MIR4797	microRNA 4797		8624753	100616216
ENSG00000108528	SLC25A11	solute carrier family 25 member 11		177753	8402
ENSG00000181666	LOC100507342	uncharacterized LOC100507342		8573544	100507342
ENSG00000265140	MIR4301	microRNA 4301		8506374	100422855
ENSG00000235284	SNORD62A	small nucleolar RNA, C/D box 62A		256811	26786
ENSG00000167552	TUBA1A	tubulin alpha 1a		172797	7846
ENSG00000177182	CLVS1	clavesin 1		399641	157807
ENSG00000234469	CLDN34	claudin 34		8094409	100288814
ENSG00000283599	LOC101059915	chromosome X open reading frame 49-like		8779474	101059915
ENSG00000269782	MIR1470	microRNA 1470		8101777	100302127
ENSG00000255963					
ENSG00000144560	VGLL4	vestigial like family member 4		200503	9686
ENSG00000205485	LOC100133091	uncharacterized LOC100133091		446279	100133091
ENSG00000188846	RPL14	ribosomal protein L14		189304	9045
ENSG00000143543	JTB	jumping translocation breakpoint		223290	10899
ENSG00000105737	GRIK5	glutamate ionotropic receptor kainate type subunit 5		57336	2901
ENSG00000174032	SLC25A30	solute carrier family 25 member 30		412388	253512
ENSG00000131849	ZNF132	zinc finger protein 132		171232	7691
ENSG00000176920	FUT2	fucosyltransferase 2		50165	2524
ENSG00000234362	LINC01914	long intergenic non-protein coding RNA 1914		8794136	101929723
ENSG00000196337	CGB7	chorionic gonadotropin subunit beta 7		372810	94027
ENSG00000090316	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase		212097	10296
ENSG00000106772	PRUNE2	prune homolog 2 with BCH domain		400132	158471
ENSG00000248228	SLIT2-IT1	SLIT2 intronic transcript 1		8570093	100505893
ENSG00000251416	LOC100509240	uncharacterized LOC100509240		8576507	100509240
ENSG00000207637	MIR595	microRNA 595		460026	693180
ENSG00000133983	COX16	cytochrome c oxidase assembly factor COX16		274156	51241
ENSG00000028137	TNFRSF1B	TNF receptor superfamily member 1B		162323	7133
ENSG00000139192	TAPBPL	TAP binding protein like		293097	55080
ENSG00000163810	TGM4	transglutaminase 4		160383	7047
ENSG00000013306	SLC25A39	solute carrier family 25 member 39		280050	51629
ENSG00000207574	MIR661	microRNA 661		460142	724031
ENSG00000130479	MAP1S	microtubule associated protein 1S		295207	55201
ENSG00000207692	MIR592	microRNA 592		460023	693177
ENSG00000237975	FLG-AS1	FLG antisense RNA 1		424552	339400
ENSG00000221989	OR2A2	olfactory receptor family 2 subfamily A member 2		444863	442361
ENSG00000151948	GLT1D1	glycosyltransferase 1 domain containing 1		392166	144423
ENSG00000230530	LIMD1-AS1	LIMD1 antisense RNA 1		450445	644714
ENSG00000250571	GLI4	GLI family zinc finger 4		54176	2738
ENSG00000202257	RNA5S16	RNA, 5S ribosomal 16		3896311	100169767
ENSG00000277255	MIR7854	microRNA 7854		9001216	102465840
ENSG00000116903	EXOC8	exocyst complex component 8		395442	149371
ENSG00000101197	BIRC7	baculoviral IAP repeat containing 7		334725	79444
ENSG00000207612	MIR604	microRNA 604		460035	693189
ENSG00000125447	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3		237520	23163
ENSG00000235160	LINC02248	long intergenic non-protein coding RNA 2248		9668931	107984780
ENSG00000196670	ZFP62	ZFP62 zinc finger protein		370781	643836
ENSG00000284523	LOC105375421	uncharacterized LOC105375421		9243957	105375421
ENSG00000163468	CCT3	chaperonin containing TCP1 subunit 3		164006	7203
ENSG00000137802	MAPKBP1	mitogen-activated protein kinase binding protein 1		234877	23005
ENSG00000207758	MIR532	microRNA 532		459974	693124
ENSG00000207268	SNORA70C	small nucleolar RNA, H/ACA box 70C		3157206	100124538
ENSG00000092009	CMA1	chymase 1		26354	1215
ENSG00000162639	HENMT1	HEN methyltransferase 1		374717	113802
ENSG00000110172	CHORDC1	cysteine and histidine rich domain containing 1		257126	26973
ENSG00000198646	NCOA6	nuclear receptor coactivator 6		235754	23054
ENSG00000146910	CNPY1	canopy FGF signaling regulator 1		421839	285888
ENSG00000207297	SNORD7	small nucleolar RNA, C/D box 7		459838	692076
ENSG00000205763	RP9P	RP9 pseudogene		443505	441212
ENSG00000207627	MIR581	microRNA 581		460012	693166
ENSG00000149972	CNTN5	contactin 5		283216	53942
ENSG00000117133	RPF1	ribosome production factor 1 homolog		342943	80135
ENSG00000182518	FAM104B	family with sequence similarity 104 member B		367955	90736
ENSG00000245849	RAD51-AS1	RAD51 antisense RNA 1		8569507	100505648
ENSG00000280071	LOC102724023	glutamine amidotransferase class 1 domain containing 3B		9004739	102724023
ENSG00000124177	CHD6	chromodomain helicase DNA binding protein 6		355687	84181
ENSG00000146674	IGFBP3	insulin like growth factor binding protein 3		76192	3486
ENSG00000265694	MIR4774	microRNA 4774		8625029	100616356
ENSG00000113494	PRLR	prolactin receptor		132281	5618
ENSG00000207946	MIR516B1	microRNA 516b-1		446459	574490
ENSG00000199798	SNORD114-5	small nucleolar RNA, C/D box 114-5		474205	767581
ENSG00000204682	MIR1915HG	MIR1915 host gene		437292	399726
ENSG00000236039	LINC02889	long intergenic non-protein coding RNA 2889		8799593	101927630
ENSG00000182572					
ENSG00000199187	MIR365B	microRNA 365b		3467310	100126356
ENSG00000183098	GPC6	glypican 6		207692	10082
ENSG00000163012	ZSWIM2	zinc finger SWIM-type containing 2		396802	151112
ENSG00000107185	RGP1	RGP1 homolog, RAB6A GEF complex partner 1		202912	9827
ENSG00000166685	COG1	component of oligomeric golgi complex 1		194774	9382
ENSG00000140598	EFL1	elongation factor like GTPase 1		335803	79631
ENSG00000182534	MXRA7	matrix remodeling associated 7		441553	439921
ENSG00000223358	EHHADH-AS1	EHHADH antisense RNA 1		425040	339926
ENSG00000207987	MIR518E	microRNA 518e		446456	574487
ENSG00000228224	NACA4P	NACA family member 4, pseudogene		353853	83955
ENSG00000173992	CCS	copper chaperone for superoxide dismutase		205571	9973
ENSG00000173264	GPR137	G protein-coupled receptor 137		309463	56834
ENSG00000207619	MIR585	microRNA 585		460016	693170
ENSG00000175544	CABP4	calcium binding protein 4		311775	57010
ENSG00000104980	TIMM44	translocase of inner mitochondrial membrane 44		215697	10469
ENSG00000254806	SYS1-DBNDD2	SYS1-DBNDD2 readthrough (NMD candidate)		474170	767557
ENSG00000148677	ANKRD1	ankyrin repeat domain 1		257964	27063
ENSG00000286985	LOC105379242	uncharacterized LOC105379242		9260560	105379242
ENSG00000182611					
ENSG00000199130	MIR365A	microRNA 365a		3467321	100126355
ENSG00000176054	RPL23P2	ribosomal protein L23 pseudogene 2		10392704	54028
ENSG00000196196	HRCT1	histidine rich carboxyl terminus 1		453452	646962
ENSG00000227213	SPATA13-AS1	SPATA13 antisense RNA 1		8762798	100874231
ENSG00000261667	LY6L	lymphocyte antigen 6 family member L		8797947	101928108
ENSG00000207314	SNORA44	small nucleolar RNA, H/ACA box 44		459736	677825
ENSG00000124449	IRGC	immunity related GTPase cinema		308205	56269
ENSG00000260852	FBXL19-AS1	FBXL19 antisense RNA 1		418075	283932
ENSG00000127578	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1		378947	117166
ENSG00000199453	SNORD115-12	small nucleolar RNA, C/D box 115-12		3156904	100033449
ENSG00000099960	SLC7A4	solute carrier family 7 member 4		150779	6545
ENSG00000277569	MIR6134	microRNA 6134		9000914	102465140
ENSG00000226686	LINC01535	long intergenic non-protein coding RNA 1535		8799590	101927667
ENSG00000107960	STN1	STN1 subunit of CST complex		341611	79991
ENSG00000229009	TMPRSS11GP	transmembrane serine protease 11G, pseudogene		450510	644759
ENSG00000213937	CLDN9	claudin 9		189975	9080
ENSG00000226306	NPY6R	neuropeptide Y receptor Y6 (pseudogene)		118193	4888
ENSG00000265214	MIR4283-2	microRNA 4283-2		8506362	100422848
ENSG00000078902	TOLLIP	toll interacting protein		285019	54472
ENSG00000006576	PHTF2	putative homeodomain transcription factor 2		313415	57157
ENSG00000162302	RPS6KA4	ribosomal protein S6 kinase A4		188471	8986
ENSG00000207556	MIR636	microRNA 636		460065	693221
ENSG00000153347	FAM81B	family with sequence similarity 81 member B		398516	153643
ENSG00000239810	PRAMEF11	PRAME family member 11		442603	440560
ENSG00000207561	MIR635	microRNA 635		460064	693220
ENSG00000251533	LINC00605	long intergenic non-protein coding RNA 605		3886601	100131366
ENSG00000184560	SPEM2	SPEM family member 2		406589	201243
ENSG00000237664	LINC00316	long intergenic non-protein coding RNA 316		433288	388830
ENSG00000187416	LHFPL3	LHFPL tetraspan subfamily member 3		430561	375612
ENSG00000180090	OR3A1	olfactory receptor family 3 subfamily A member 1		120025	4994
ENSG00000136153	LMO7	LIM domain 7		86435	4008
ENSG00000156150	ALX3	ALX homeobox 3		6245	257
ENSG00000155918	RAET1L	retinoic acid early transcript 1L		398710	154064
ENSG00000137713	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta		130124	5519
ENSG00000264975	MIR4431	microRNA 4431		8625175	100616431
ENSG00000182986	ZNF320	zinc finger protein 320		401488	162967
ENSG00000172318	B3GALT1	beta-1,3-galactosyltransferase 1		183336	8708
ENSG00000183891	TTC32	tetratricopeptide repeat domain 32		386257	130502
ENSG00000149531	FRG1BP	FSHD region gene 1 family member B, pseudogene		420214	284802
ENSG00000140939	NOL3	nucleolar protein 3		188641	8996
ENSG00000245711	NADK2-AS1	NADK2 antisense RNA 1		8779446	101056700
ENSG00000213024	NUP62	nucleoporin 62		245723	23636
ENSG00000267673	FDX2	ferredoxin 2		373837	112812
ENSG00000110092	CCND1	cyclin D1		13155	595
ENSG00000161944	ASGR2	asialoglycoprotein receptor 2		10171	433
ENSG00000117593	DARS2	aspartyl-tRNA synthetase 2, mitochondrial		294425	55157
ENSG00000242996	HCG17	HLA complex group 17		441430	414778
ENSG00000260259	LINC02166	long intergenic non-protein coding RNA 2166		9225660	105371416
ENSG00000207311					
ENSG00000140044	JDP2	Jun dimerization protein 2		381501	122953
ENSG00000163864	NMNAT3	nicotinamide nucleotide adenylyltransferase 3		428513	349565
ENSG00000169393	ELSPBP1	epididymal sperm binding protein 1		324530	64100
ENSG00000213184	LOC341056	SUMO1 activating enzyme subunit 1 pseudogene		425821	341056
ENSG00000186092	OR4F5	olfactory receptor family 4 subfamily F member 5		334818	79501
ENSG00000128656	CHN1	chimerin 1		24620	1123
ENSG00000148384	INPP5E	inositol polyphosphate-5-phosphatase E		308816	56623
ENSG00000255335	LINC02729	long intergenic non-protein coding RNA 2729		9001848	102723330
ENSG00000172458	IL17D	interleukin 17D		282228	53342
ENSG00000244371	PFN1P2	profilin 1 pseudogene 2		474262	767846
ENSG00000146678	IGFBP1	insulin like growth factor binding protein 1		75878	3484
ENSG00000137492	THAP12	THAP domain containing 12		132205	5612
ENSG00000257594	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4		183068	8693
ENSG00000150676	CCDC83	coiled-coil domain containing 83		409221	220047
ENSG00000117054	ACADM	acyl-CoA dehydrogenase medium chain		1428	34
ENSG00000253764	KBTBD11-AS1	KBTBD11 antisense RNA 1		8798090	101928058
ENSG00000132424	PNISR	PNN interacting serine and arginine rich protein		250531	25957
ENSG00000260249	LOC101927272	uncharacterized LOC101927272		8800455	101927272
ENSG00000265134	MIR3190	microRNA 3190		8506462	100422899
ENSG00000283566	LOC100996792	dual specificity mitogen-activated protein kinase kinase 3 pseudogene		8766933	100996792
ENSG00000196411	EPHB4	EPH receptor B4		43263	2050
ENSG00000125962	ARMCX5	armadillo repeat containing X-linked 5		329426	64860
ENSG00000168484	SFTPC	surfactant protein C		148643	6440
ENSG00000164100	NDST3	N-deacetylase and N-sulfotransferase 3		194077	9348
ENSG00000215046					
ENSG00000215029	TCP11X2	t-complex 11 family, X-linked 2		8766621	100996648
ENSG00000143653	SCCPDH	saccharopine dehydrogenase (putative)		271515	51097
ENSG00000187013	LINC02875	long intergenic non-protein coding RNA 2875		432681	388407
ENSG00000254883	ARVP6125	uncharacterized LOC442092		444461	442092
ENSG00000163885	CFAP100	cilia and flagella associated protein 100		428311	348807
ENSG00000139154	AEBP2	AE binding protein 2		380861	121536
ENSG00000207977					
ENSG00000281706	LINC01012	long intergenic non-protein coding RNA 1012		8573125	100507173
